,address,age,crown_diameter,district_id,downloaded_at,genus_latin,gml_id,identification_tag,ingested_at,location_number,owner,spatial_alias,spatial_name,spatial_type,species_german,species_latin,tree_height,trunk_circumference,year_of_planting
91,Görlitzer Park,29,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__127648,50052,2016-08-15T19:30:47.290Z,943,Land Berlin,F10__127648,F10__127648,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,17,71,1987
92,Görlitzer Park,45,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__127649,50052,2016-08-15T19:30:47.290Z,958,Land Berlin,F10__127649,F10__127649,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,17,106,1971
93,Görlitzer Park,93,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__127650,50052,2016-08-15T19:30:47.290Z,983,Land Berlin,F10__127650,F10__127650,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,17,225,1923
94,Görlitzer Park,95,10,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__127651,50052,2016-08-15T19:30:47.290Z,992,Land Berlin,F10__127651,F10__127651,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,12,226,1921
95,Görlitzer Park,45,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__127652,50052,2016-08-15T19:30:47.290Z,994,Land Berlin,F10__127652,F10__127652,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,17,119,1971
96,Görlitzer Park,69,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__127653,50052,2016-08-15T19:30:47.290Z,998,Land Berlin,F10__127653,F10__127653,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,17,167,1947
97,Görlitzer Park,63,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__127654,50052,2016-08-15T19:30:47.290Z,999,Land Berlin,F10__127654,F10__127654,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,17,168,1953
98,Görlitzer Park,40,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__127655,50052,2016-08-15T19:30:47.290Z,1003,Land Berlin,F10__127655,F10__127655,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,12,87,1976
99,Görlitzer Park,31,9,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__127656,50052,2016-08-15T19:30:47.290Z,1007,Land Berlin,F10__127656,F10__127656,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,78,1985
100,Görlitzer Park,16,1,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__128464,50052,2016-08-15T19:30:47.290Z,120/1,Land Berlin,F10__128464,F10__128464,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,3,22,2000
101,Görlitzer Park,9,1,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__128465,50052,2016-08-15T19:30:47.290Z,130/1,Land Berlin,F10__128465,F10__128465,Point,PYRAMIDEN-EICHE,QUERCUS ROBUR 'FASTIGIATA',3,11,2007
102,Görlitzer Park,36,,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,SALIX,re_anlagenbaeume.F10__130169,50052,2016-08-15T19:30:47.290Z,1019,Land Berlin,F10__130169,F10__130169,Point,BAUM-WEIDE - KOPF-WEIDE - SILBER/WEISS-WEIDE,SALIX ALBA,12,180,1980
103,Görlitzer Park,32,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130558,50052,2016-08-15T19:30:47.290Z,9,Land Berlin,F10__130558,F10__130558,Point,TATAREN-AHORN,ACER TATARICUM,3,68,1984
104,Görlitzer Park,59,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130559,50052,2016-08-15T19:30:47.290Z,10,Land Berlin,F10__130559,F10__130559,Point,TATAREN-AHORN,ACER TATARICUM,3,95,1957
105,Görlitzer Park,47,11,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130560,50052,2016-08-15T19:30:47.290Z,22,Land Berlin,F10__130560,F10__130560,Point,SPITZ-AHORN,ACER PLATANOIDES,17,122,1969
106,Görlitzer Park,64,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130561,50052,2016-08-15T19:30:47.290Z,24,Land Berlin,F10__130561,F10__130561,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,156,1952
107,Görlitzer Park,39,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130562,50052,2016-08-15T19:30:47.290Z,33,Land Berlin,F10__130562,F10__130562,Point,TATAREN-AHORN,ACER TATARICUM,3,84,1977
108,Görlitzer Park,22,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130563,50052,2016-08-15T19:30:47.290Z,56,Land Berlin,F10__130563,F10__130563,Point,FELD-AHORN - HECKEN-AHORN - MASSHOLDER,ACER CAMPESTRE,3,49,1994
109,Görlitzer Park,27,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PYRUS,re_anlagenbaeume.F10__130564,50052,2016-08-15T19:30:47.290Z,59,Land Berlin,F10__130564,F10__130564,Point,CHINESISCHE WILD-BIRNE,PYRUS CALLERYANA 'CHANTICLEER',7,59,1989
110,Görlitzer Park,48,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130668,50052,2016-08-15T19:30:47.290Z,954,Land Berlin,F10__130668,F10__130668,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,17,112,1968
111,Görlitzer Park,21,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ULMUS,re_anlagenbaeume.F10__130669,50052,2016-08-15T19:30:47.290Z,967,Land Berlin,F10__130669,F10__130669,Point,FLATTER-ULME,ULMUS LAEVIS,12,54,1995
112,Görlitzer Park,26,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130670,50052,2016-08-15T19:30:47.290Z,973,Land Berlin,F10__130670,F10__130670,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,62,1990
113,Görlitzer Park,23,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130671,50052,2016-08-15T19:30:47.290Z,981,Land Berlin,F10__130671,F10__130671,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,48,1993
114,Görlitzer Park,32,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130672,50052,2016-08-15T19:30:47.290Z,993,Land Berlin,F10__130672,F10__130672,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,17,75,1984
115,Görlitzer Park,76,11,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130673,50052,2016-08-15T19:30:47.290Z,995,Land Berlin,F10__130673,F10__130673,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,17,189,1940
116,Görlitzer Park,31,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__130674,50052,2016-08-15T19:30:47.290Z,996,Land Berlin,F10__130674,F10__130674,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,7,78,1985
117,Görlitzer Park,33,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130675,50052,2016-08-15T19:30:47.290Z,1004,Land Berlin,F10__130675,F10__130675,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,78,1983
118,Görlitzer Park,46,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130676,50052,2016-08-15T19:30:47.290Z,1006,Land Berlin,F10__130676,F10__130676,Point,SPITZ-AHORN,ACER PLATANOIDES,12,112,1970
119,Görlitzer Park,127,10,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130677,50052,2016-08-15T19:30:47.290Z,1011,Land Berlin,F10__130677,F10__130677,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,320,1889
120,Görlitzer Park,27,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,MALUS,re_anlagenbaeume.F10__133573,50052,2016-08-15T19:30:47.290Z,338,Land Berlin,F10__133573,F10__133573,Point,KULTURAPFEL,MALUS DOMESTICA,3,56,1989
121,Görlitzer Park,18,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__133574,50052,2016-08-15T19:30:47.290Z,363,Land Berlin,F10__133574,F10__133574,Point,"ZITTER-PAPPEL, ESPE",POPULUS TREMULA,7,36,1998
122,Görlitzer Park,77,16,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__133575,50052,2016-08-15T19:30:47.290Z,365,Land Berlin,F10__133575,F10__133575,Point,SILBER-PAPPEL,POPULUS ALBA,17,192,1939
123,Görlitzer Park,30,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__133576,50052,2016-08-15T19:30:47.290Z,375,Land Berlin,F10__133576,F10__133576,Point,SILBER-LINDE,TILIA TOMENTOSA,12,65,1986
124,Görlitzer Park,21,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__133578,50052,2016-08-15T19:30:47.290Z,423,Land Berlin,F10__133578,F10__133578,Point,SPITZ-AHORN,ACER PLATANOIDES,7,42,1995
125,Görlitzer Park,27,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__133579,50052,2016-08-15T19:30:47.290Z,424,Land Berlin,F10__133579,F10__133579,Point,SPITZ-AHORN,ACER PLATANOIDES,7,58,1989
126,Görlitzer Park,30,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PINUS,re_anlagenbaeume.F10__133580,50052,2016-08-15T19:30:47.290Z,431,Land Berlin,F10__133580,F10__133580,Point,ÖSTERREICHISCHE SCHWARZKIEFER,PINUS NIGRA SSP. NIGRA,7,62,1986
127,Görlitzer Park,43,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PINUS,re_anlagenbaeume.F10__133581,50052,2016-08-15T19:30:47.290Z,433,Land Berlin,F10__133581,F10__133581,Point,ÖSTERREICHISCHE SCHWARZKIEFER,PINUS NIGRA SSP. NIGRA,7,105,1973
128,Görlitzer Park,75,11,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__133582,50052,2016-08-15T19:30:47.290Z,437,Land Berlin,F10__133582,F10__133582,Point,SPITZ-AHORN,ACER PLATANOIDES,17,181,1941
129,Görlitzer Park,83,9,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ULMUS,re_anlagenbaeume.F10__133583,50052,2016-08-15T19:30:47.290Z,449,Land Berlin,F10__133583,F10__133583,Point,FLATTER-ULME,ULMUS LAEVIS,12,210,1933
130,Görlitzer Park,67,11,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__136572,50052,2016-08-15T19:30:47.290Z,155,Land Berlin,F10__136572,F10__136572,Point,HYBRID - PAPPEL,POPULUS X CANADENSIS HYBRIDE,25,161,1949
131,Görlitzer Park,33,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__136573,50052,2016-08-15T19:30:47.290Z,162,Land Berlin,F10__136573,F10__136573,Point,SPITZ-AHORN,ACER PLATANOIDES,12,75,1983
132,Görlitzer Park,22,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CORYLUS,re_anlagenbaeume.F10__136574,50052,2016-08-15T19:30:47.290Z,170,Land Berlin,F10__136574,F10__136574,Point,BAUM-HASEL - TÜRKISCHE HASEL,CORYLUS COLURNA,12,45,1994
133,Görlitzer Park,30,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__136575,50052,2016-08-15T19:30:47.290Z,176,Land Berlin,F10__136575,F10__136575,Point,SILBER-LINDE,TILIA TOMENTOSA,12,69,1986
134,Görlitzer Park,48,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__136576,50052,2016-08-15T19:30:47.290Z,185,Land Berlin,F10__136576,F10__136576,Point,"FELSEN-KIRSCHE,WEICHSEL-KIRSCHE,STEINWEICHSEL",PRUNUS MAHALEB,7,112,1968
135,Görlitzer Park,26,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__136577,50052,2016-08-15T19:30:47.290Z,191,Land Berlin,F10__136577,F10__136577,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,7,56,1990
136,Görlitzer Park,18,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CARPINUS,re_anlagenbaeume.F10__136578,50052,2016-08-15T19:30:47.290Z,207,Land Berlin,F10__136578,F10__136578,Point,GEMEINE HAINBUCHE - GEMEINE WEISSBUCHE,CARPINUS BETULUS,12,36,1998
137,Görlitzer Park,19,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CARPINUS,re_anlagenbaeume.F10__136579,50052,2016-08-15T19:30:47.290Z,210,Land Berlin,F10__136579,F10__136579,Point,GEMEINE HAINBUCHE - GEMEINE WEISSBUCHE,CARPINUS BETULUS,12,41,1997
138,Görlitzer Park,21,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CARPINUS,re_anlagenbaeume.F10__136580,50052,2016-08-15T19:30:47.290Z,211,Land Berlin,F10__136580,F10__136580,Point,GEMEINE HAINBUCHE - GEMEINE WEISSBUCHE,CARPINUS BETULUS,12,44,1995
139,Görlitzer Park,19,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CARPINUS,re_anlagenbaeume.F10__136581,50052,2016-08-15T19:30:47.290Z,227,Land Berlin,F10__136581,F10__136581,Point,GEMEINE HAINBUCHE - GEMEINE WEISSBUCHE,CARPINUS BETULUS,7,38,1997
140,Görlitzer Park,30,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__139621,50052,2016-08-15T19:30:47.290Z,406,Land Berlin,F10__139621,F10__139621,Point,SILBER-LINDE,TILIA TOMENTOSA,7,66,1986
141,Görlitzer Park,43,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__139622,50052,2016-08-15T19:30:47.290Z,422,Land Berlin,F10__139622,F10__139622,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,112,1973
142,Görlitzer Park,34,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__139623,50052,2016-08-15T19:30:47.290Z,440,Land Berlin,F10__139623,F10__139623,Point,SPITZ-AHORN,ACER PLATANOIDES,17,75,1982
143,Görlitzer Park,51,10,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ULMUS,re_anlagenbaeume.F10__139624,50052,2016-08-15T19:30:47.290Z,442,Land Berlin,F10__139624,F10__139624,Point,FLATTER-ULME,ULMUS LAEVIS,17,121,1965
144,Görlitzer Park,26,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ULMUS,re_anlagenbaeume.F10__139625,50052,2016-08-15T19:30:47.290Z,445,Land Berlin,F10__139625,F10__139625,Point,FLATTER-ULME,ULMUS LAEVIS,7,53,1990
145,Görlitzer Park,19,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__139626,50052,2016-08-15T19:30:47.290Z,451,Land Berlin,F10__139626,F10__139626,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,38,1997
146,Görlitzer Park,136,15,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,SALIX,re_anlagenbaeume.F10__139627,50052,2016-08-15T19:30:47.290Z,457,Land Berlin,F10__139627,F10__139627,Point,KNACK-WEIDE - BRUCH-WEIDE,SALIX FRAGILIS,17,336,1880
147,Görlitzer Park,63,15,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__139628,50052,2016-08-15T19:30:47.290Z,458,Land Berlin,F10__139628,F10__139628,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,152,1953
148,Görlitzer Park,55,11,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__139629,50052,2016-08-15T19:30:47.290Z,467,Land Berlin,F10__139629,F10__139629,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,134,1961
149,Görlitzer Park,49,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,BETULA,re_anlagenbaeume.F10__139630,50052,2016-08-15T19:30:47.290Z,472,Land Berlin,F10__139630,F10__139630,Point,"SANDBIRKE, WEISS-BIRKE",BETULA PENDULA,17,115,1967
150,Görlitzer Park,40,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__142612,50052,2016-08-15T19:30:47.290Z,369,Land Berlin,F10__142612,F10__142612,Point,SILBER-PAPPEL,POPULUS ALBA,12,95,1976
151,Görlitzer Park,25,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__142613,50052,2016-08-15T19:30:47.290Z,372,Land Berlin,F10__142613,F10__142613,Point,SILBER-LINDE,TILIA TOMENTOSA,7,52,1991
152,Görlitzer Park,21,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__142614,50052,2016-08-15T19:30:47.290Z,376,Land Berlin,F10__142614,F10__142614,Point,SPITZ-AHORN,ACER PLATANOIDES,7,43,1995
153,Görlitzer Park,27,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__142615,50052,2016-08-15T19:30:47.290Z,380,Land Berlin,F10__142615,F10__142615,Point,SILBER-LINDE,TILIA TOMENTOSA,7,58,1989
154,Görlitzer Park,20,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__142616,50052,2016-08-15T19:30:47.290Z,391,Land Berlin,F10__142616,F10__142616,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,7,42,1996
155,Görlitzer Park,35,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__118616,50052,2016-08-15T19:30:47.290Z,408,Land Berlin,F10__118616,F10__118616,Point,SILBER-LINDE,TILIA TOMENTOSA,7,77,1981
156,Görlitzer Park,29,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__118617,50052,2016-08-15T19:30:47.290Z,410,Land Berlin,F10__118617,F10__118617,Point,FELD-AHORN - HECKEN-AHORN - MASSHOLDER,ACER CAMPESTRE,7,59,1987
157,Görlitzer Park,25,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__118618,50052,2016-08-15T19:30:47.290Z,415,Land Berlin,F10__118618,F10__118618,Point,SILBER-LINDE,TILIA TOMENTOSA,7,56,1991
158,Görlitzer Park,28,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__118619,50052,2016-08-15T19:30:47.290Z,418,Land Berlin,F10__118619,F10__118619,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,7,63,1988
159,Görlitzer Park,55,9,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__118620,50052,2016-08-15T19:30:47.290Z,425,Land Berlin,F10__118620,F10__118620,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,17,133,1961
160,Görlitzer Park,59,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__121621,50052,2016-08-15T19:30:47.290Z,897,Land Berlin,F10__121621,F10__121621,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,145,1957
161,Görlitzer Park,78,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__121622,50052,2016-08-15T19:30:47.290Z,903,Land Berlin,F10__121622,F10__121622,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,7,193,1938
162,Görlitzer Park,33,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,BETULA,re_anlagenbaeume.F10__121623,50052,2016-08-15T19:30:47.290Z,910,Land Berlin,F10__121623,F10__121623,Point,"SANDBIRKE, WEISS-BIRKE",BETULA PENDULA,12,75,1983
163,Görlitzer Park,23,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__121624,50052,2016-08-15T19:30:47.290Z,919,Land Berlin,F10__121624,F10__121624,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,7,49,1993
164,Görlitzer Park,32,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,BETULA,re_anlagenbaeume.F10__121625,50052,2016-08-15T19:30:47.290Z,926,Land Berlin,F10__121625,F10__121625,Point,"SANDBIRKE, WEISS-BIRKE",BETULA PENDULA,12,74,1984
165,Görlitzer Park,47,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__121626,50052,2016-08-15T19:30:47.290Z,927,Land Berlin,F10__121626,F10__121626,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,17,112,1969
166,Görlitzer Park,55,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__121627,50052,2016-08-15T19:30:47.290Z,947,Land Berlin,F10__121627,F10__121627,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,12,132,1961
167,Görlitzer Park,32,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__121628,50052,2016-08-15T19:30:47.290Z,951,Land Berlin,F10__121628,F10__121628,Point,KIRSCHE,PRUNUS SPEC.,7,98,1984
168,Görlitzer Park,21,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__121629,50052,2016-08-15T19:30:47.290Z,956,Land Berlin,F10__121629,F10__121629,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,48,1995
169,Görlitzer Park,67,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,SALIX,re_anlagenbaeume.F10__121630,50052,2016-08-15T19:30:47.290Z,964,Land Berlin,F10__121630,F10__121630,Point,WEIDE,SALIX SPEC.,12,162,1949
170,Görlitzer Park,36,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__124534,50052,2016-08-15T19:30:47.290Z,541,Land Berlin,F10__124534,F10__124534,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,82,1980
171,Görlitzer Park,50,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__124535,50052,2016-08-15T19:30:47.290Z,545,Land Berlin,F10__124535,F10__124535,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,122,1966
172,Görlitzer Park,35,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__124536,50052,2016-08-15T19:30:47.290Z,560,Land Berlin,F10__124536,F10__124536,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,12,79,1981
173,Görlitzer Park,29,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__124537,50052,2016-08-15T19:30:47.290Z,564,Land Berlin,F10__124537,F10__124537,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,12,63,1987
174,Görlitzer Park,30,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__124538,50052,2016-08-15T19:30:47.290Z,565,Land Berlin,F10__124538,F10__124538,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,7,68,1986
175,Görlitzer Park,18,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,SORBUS,re_anlagenbaeume.F10__124539,50052,2016-08-15T19:30:47.290Z,573,Land Berlin,F10__124539,F10__124539,Point,OXELBEERE - SCHWEDISCHE MEHLBEERE,SORBUS INTERMEDIA,3,37,1998
176,Görlitzer Park,36,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__124540,50052,2016-08-15T19:30:47.290Z,577,Land Berlin,F10__124540,F10__124540,Point,FELD-AHORN - HECKEN-AHORN - MASSHOLDER,ACER CAMPESTRE,12,85,1980
177,Görlitzer Park,49,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__124541,50052,2016-08-15T19:30:47.290Z,578,Land Berlin,F10__124541,F10__124541,Point,FELD-AHORN - HECKEN-AHORN - MASSHOLDER,ACER CAMPESTRE,7,111,1967
178,Görlitzer Park,26,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__124542,50052,2016-08-15T19:30:47.290Z,582,Land Berlin,F10__124542,F10__124542,Point,FELD-AHORN - HECKEN-AHORN - MASSHOLDER,ACER CAMPESTRE,7,53,1990
179,Görlitzer Park,26,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__124543,50052,2016-08-15T19:30:47.290Z,599,Land Berlin,F10__124543,F10__124543,Point,SPITZ-AHORN,ACER PLATANOIDES,12,63,1990
180,Görlitzer Park,27,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__130572,50052,2016-08-15T19:30:47.290Z,124,Land Berlin,F10__130572,F10__130572,Point,PYRAMIDEN-EICHE,QUERCUS ROBUR 'FASTIGIATA',12,61,1989
181,Görlitzer Park,17,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__130573,50052,2016-08-15T19:30:47.290Z,144,Land Berlin,F10__130573,F10__130573,Point,PYRAMIDEN-EICHE,QUERCUS ROBUR 'FASTIGIATA',12,36,1999
